Process_ID,Timestamp,Tool_Type,Wafer_ID,Chamber_Temperature,Gas_Flow_Rate,RF_Power,Etch_Depth,Rotation_Speed,Vacuum_Pressure,Stage_Alignment_Error,Vibration_Level,UV_Exposure_Intensity,Particle_Count,Defect,Join_Status
P1787,2025-01-07 07:32:00,Etching,WAF69379,77.90279529,64.24089097,351.6900911,543.7028288,1362.862033,0.43817311,3.092605959,0.012858211,122.2947686,824,0,Joining
P1221,2025-01-07 07:32:00,Etching,WAF35336,66.20889185,56.88969336,335.1600856,580.8527515,1443.402958,0.464764825,2.021964564,0.019072158,111.7341589,715,0,Joining
P1111,2025-01-07 07:32:00,Etching,WAF44320,75.97090453,40.19971423,280.8780321,447.3460929,1160.066121,0.566759644,2.456625585,0.003108291,102.5079065,312,0,Joining
P1327,2025-01-07 07:32:00,Etching,WAF57143,68.06810464,62.29381794,281.3841782,432.5290126,1817.077399,0.489945373,2.341139369,0.008810626,136.9405221,286,0,Joining
P1870,2025-01-07 07:32:00,Deposition,WAF77581,75.04390774,50.62252459,283.48675,780.6699958,1197.783223,0.484364844,2.140174084,0.005885511,141.8497425,928,0,Joining
P1183,2025-01-07 07:32:00,Deposition,WAF88348,82.30143881,58.4036882,333.8836435,471.624509,1741.915824,0.500183695,2.168023267,0.007507255,102.5247462,456,1,Non-Joining
P1178,2025-01-07 07:32:00,Etching,WAF97204,68.96602057,51.14033888,320.3665072,408.9280211,1333.126584,0.549918883,2.186039788,0.014401442,145.347868,521,0,Joining
P1946,2025-01-07 07:32:00,Deposition,WAF95061,70.14825825,47.44256286,243.7528222,307.8820173,1355.594699,0.391210713,3.336778635,0.01157706,107.2690111,968,0,Joining
P1190,2025-01-07 07:33:00,Deposition,WAF75326,74.9106965,29.78654849,324.8654553,542.3342235,1742.735066,0.568438832,2.794151163,0.00549875,148.1091338,537,1,Non-Joining
P1904,2025-01-07 07:33:00,Deposition,WAF51798,80.58341416,47.70485813,359.0559424,484.7980193,1569.541846,0.490563639,2.115958406,0.013969451,132.8767974,694,0,Joining
P1034,2025-01-07 07:33:00,Etching,WAF13051,73.80754571,48.06857723,290.3429787,198.0916942,1488.305623,0.499519228,2.292750247,0.011488227,128.9833769,280,0,Joining
P1518,2025-01-07 07:33:00,Lithography,WAF79131,74.0791873,34.87705968,302.3133524,496.5740896,1643.332791,0.448993981,2.155907289,0.009871039,136.7902889,964,0,Joining
P1707,2025-01-07 07:33:00,Etching,WAF73874,74.99193664,22.30823435,264.9175283,403.6347426,1531.637847,0.571108372,2.734139547,-0.000937641,112.1383426,852,0,Joining
P1896,2025-01-07 07:33:00,Deposition,WAF65920,73.96501565,45.39264483,318.2958389,706.9512967,1631.199908,0.441367892,3.022174302,0.013241737,123.2435491,451,1,Non-Joining
P1199,2025-01-07 07:33:00,Deposition,WAF83131,82.98053258,26.98236144,259.0033057,578.7007318,1551.916079,0.482979949,1.868300906,0.014329978,98.90510778,194,0,Joining
P1382,2025-01-07 07:34:00,Etching,WAF82852,80.841163,57.23688227,350.3498228,305.503955,1563.354084,0.473326933,1.834856122,0.00804254,123.2674299,651,0,Joining
P1738,2025-01-07 07:34:00,Lithography,WAF38015,77.98302807,35.96512139,255.6457899,511.1112464,1374.226659,0.551567069,2.429372017,0.005281252,119.7937684,791,0,Joining
P1552,2025-01-07 07:34:00,Etching,WAF59117,74.17634886,21.1238615,277.4803039,552.3098089,1487.716826,0.516443711,2.228866203,0.008950222,111.232981,279,0,Joining
P1208,2025-01-07 07:34:00,Deposition,WAF12843,77.75548492,45.25354803,328.4532037,543.1250699,1446.729409,0.504100426,2.136552255,0.011130303,150.406344,306,0,Joining
P1122,2025-01-07 07:34:00,Etching,WAF67247,75.42295317,62.28529316,299.8696884,652.0313478,1455.397515,0.48440017,1.872751804,0.010439818,141.0124908,699,1,Non-Joining
P1884,2025-01-07 07:34:00,Etching,WAF77762,77.93762645,39.07037209,308.6940242,412.3536767,1497.788091,0.566739368,1.9800125,0.009088512,111.1656625,215,0,Joining
P1086,2025-01-07 07:34:00,Deposition,WAF72453,79.80844026,40.90000397,204.8937841,416.9974047,1566.689836,0.47673011,0.489301294,0.008521788,133.3235874,691,0,Joining
P1371,2025-01-07 07:35:00,Lithography,WAF59577,81.8951162,53.85685927,277.2862006,355.3072763,1515.999523,0.48022708,2.170613502,0.006479532,113.8789064,577,0,Joining
P1445,2025-01-07 07:35:00,Deposition,WAF51709,76.50894415,67.89266061,386.0533139,484.6348432,1434.730451,0.510028357,1.170851737,0.006372795,156.8986153,724,0,Joining
P1610,2025-01-07 07:35:00,Etching,WAF39415,73.5193021,60.28868315,323.5994645,490.7051544,1898.83877,0.494484571,1.257874385,0.013496837,142.0750101,751,0,Joining
P1094,2025-01-07 07:35:00,Lithography,WAF60711,77.39470094,65.88415858,309.5227903,467.5714307,1266.846809,0.470427219,3.901222443,0.011790788,127.5051058,439,0,Joining
P1446,2025-01-07 07:35:00,Etching,WAF39698,74.81750361,50.78489741,233.4051657,502.906217,1709.842786,0.52528539,2.471771491,0.01619337,118.5847132,390,0,Joining
P1367,2025-01-07 07:35:00,Lithography,WAF72415,72.20858803,45.21581333,292.9292844,376.8709186,1670.752191,0.399909365,1.512882872,0.010399023,144.6607315,639,1,Non-Joining
P1316,2025-01-07 07:35:00,Etching,WAF65450,75.9080007,46.14471625,315.3818854,423.6692703,1278.474638,0.5435954,1.776419807,0.019148847,98.71658917,929,1,Non-Joining
P1784,2025-01-07 07:35:00,Deposition,WAF81571,79.85609207,44.30938167,291.3449041,565.0199885,1429.608817,0.464399123,2.888462379,0.010077821,99.13672052,930,0,Joining
P1002,2025-01-07 07:35:00,Deposition,WAF61055,74.89649498,58.72405747,323.6909523,470.323055,1128.61138,0.52639547,2.109211224,0.006169393,144.2939786,916,0,Joining
P1559,2025-01-07 07:35:00,Deposition,WAF97579,78.90315337,38.17623062,246.7778599,671.5962343,1349.519042,0.607326877,2.50355552,0.01169073,124.9291976,482,0,Joining
P1223,2025-01-07 07:35:00,Lithography,WAF56546,72.12907466,63.15749187,232.0681186,565.7986135,1530.677147,0.56840266,0.777897927,0.007962807,91.67571062,407,0,Joining
P1803,2025-01-07 07:36:00,Lithography,WAF87093,79.91953078,33.07983442,231.073475,542.5730431,1525.719629,0.529645828,1.62067324,0.018277697,95.68462604,621,0,Joining
P1717,2025-01-07 07:36:00,Etching,WAF50794,80.15899377,57.72781466,326.446704,498.9858525,1481.155526,0.536436396,2.027266002,0.006741261,127.0253234,780,0,Joining
P1590,2025-01-07 07:36:00,Etching,WAF84279,79.78631538,66.70882613,387.3556854,426.5783551,1419.35068,0.52616824,1.967005734,0.007330432,135.393728,692,0,Joining
P1558,2025-01-07 07:36:00,Lithography,WAF72830,70.55211758,63.46886004,333.8028528,423.8752947,1546.244767,0.481549025,1.826073026,0.009151132,119.6184324,341,0,Joining
P1270,2025-01-07 07:36:00,Deposition,WAF38299,90.19140807,34.78191624,250.0781935,555.3661971,1643.0115,0.569888116,2.19186484,0.012116703,125.1542502,957,0,Joining
P1561,2025-01-07 07:36:00,Lithography,WAF51119,66.83281294,40.71337323,295.827907,607.8608866,1833.739124,0.448055639,3.092782677,0.011528215,110.4741568,298,0,Joining
P1849,2025-01-07 07:36:00,Deposition,WAF12170,78.16004161,49.51817073,308.1255294,660.2259678,1427.447802,0.447060682,1.986088556,0.014673045,136.5009219,112,0,Joining
P1026,2025-01-07 07:36:00,Lithography,WAF66437,83.25616986,52.73739378,307.4534857,414.6077717,1626.531421,0.597218684,2.557798599,0.014541942,109.6824086,666,0,Joining
P1701,2025-01-07 07:36:00,Deposition,WAF84891,76.42482458,50.64995874,300.2840108,447.6716716,997.3306979,0.523803837,2.644357125,3.88e-05,101.7050624,465,0,Joining
P1078,2025-01-07 07:37:00,Deposition,WAF16458,68.37057962,57.46906903,262.39591,385.5655803,1175.858133,0.584195999,2.39705971,0.012516502,132.8977928,273,1,Non-Joining
P1983,2025-01-07 07:37:00,Etching,WAF47595,72.6188806,43.62671644,308.0727332,524.2117968,1635.964913,0.565011977,2.261486986,0.016070793,127.7194325,868,0,Joining
P1865,2025-01-07 07:37:00,Etching,WAF81826,73.83078392,45.26975535,326.5529907,605.3273382,1870.082187,0.512438707,2.84422547,0.005912149,124.4427853,837,0,Joining
P1351,2025-01-07 07:37:00,Etching,WAF60929,83.01684746,43.98910434,332.4022855,432.3101563,1334.073006,0.404166307,2.190425612,0.000756979,124.8500267,725,0,Joining
P1445,2025-01-07 07:37:00,Etching,WAF48865,71.76656573,53.36421163,325.6075452,510.8314724,1244.924933,0.493042391,2.056324546,0.003557303,103.1903311,620,0,Joining
P1700,2025-01-07 07:37:00,Deposition,WAF42827,69.02323721,47.19476586,315.1365644,628.514919,1537.726561,0.490147518,2.215387407,0.002382088,124.484059,601,1,Non-Joining
P1883,2025-01-07 07:37:00,Deposition,WAF88961,75.7385291,40.88323248,296.2076182,603.6305811,1583.823034,0.547480629,1.298426734,0.016099905,92.52548363,839,0,Joining
P1235,2025-01-07 07:37:00,Lithography,WAF19151,73.02429946,56.19530859,261.2897031,573.2223303,1554.954219,0.494689401,1.65748778,0.004019929,122.5892614,375,0,Joining
P1752,2025-01-07 07:37:00,Etching,WAF23806,70.8343111,53.99126808,207.1471905,566.1869327,1226.131579,0.515616609,1.628431898,0.000337319,135.5116642,478,1,Non-Joining
P1487,2025-01-07 07:37:00,Deposition,WAF72740,80.03167785,36.8887305,264.017496,646.9144746,1612.536156,0.475167067,2.230511829,0.004326473,96.35703434,252,1,Non-Joining
P1764,2025-01-07 07:38:00,Deposition,WAF19260,74.59637531,58.14423972,281.9441767,361.1081756,1613.205589,0.541346632,1.8706695,0.013104526,111.3262667,920,0,Joining
P1966,2025-01-07 07:38:00,Deposition,WAF72323,70.81462506,29.79506829,284.2334059,455.8102987,1545.799277,0.519597261,1.880429826,0.01844162,136.972458,667,0,Joining
P1093,2025-01-07 07:38:00,Etching,WAF14554,67.05624825,34.21088435,357.8003482,426.0688414,1679.893814,0.489224859,2.521910088,0.008382263,115.3019345,133,0,Joining
P1081,2025-01-07 07:38:00,Lithography,WAF53183,73.82277771,48.06604199,296.0249166,472.3463349,1795.976654,0.457353038,2.130830727,0.016408827,97.21464681,795,0,Joining
P1356,2025-01-07 07:38:00,Deposition,WAF17444,77.57073454,45.6056954,316.1744765,396.4171684,1549.739831,0.464482992,2.377015139,0.003760097,129.9984821,697,0,Joining
P1208,2025-01-07 07:38:00,Lithography,WAF43733,74.54105077,57.86842249,325.1634127,591.2137778,1824.503554,0.528541055,3.597262391,0.013240346,120.7205442,764,0,Joining
P1600,2025-01-07 07:38:00,Lithography,WAF24610,77.80227126,61.83804217,256.6454159,567.8963755,1713.322191,0.525279,2.121344242,0.00586987,130.7588017,148,0,Joining
P1385,2025-01-07 07:38:00,Lithography,WAF97719,69.62836014,46.39823744,277.1733399,437.9735921,1539.138701,0.434082742,2.51693703,0.017915944,110.0011918,982,0,Joining
P1703,2025-01-07 07:38:00,Deposition,WAF57284,66.20148701,25.69433876,208.876817,812.0976621,1703.738837,0.527712989,1.995416371,0.015373879,109.6155782,969,1,Non-Joining
P1391,2025-01-07 07:38:00,Etching,WAF78971,75.06240353,52.93206871,341.8708755,365.3196524,1173.10366,0.455796828,2.26127038,0.010166009,137.0314999,955,0,Joining
P1346,2025-01-07 07:38:00,Deposition,WAF38355,76.71492171,64.34533377,320.4128853,612.830033,1344.482559,0.477791892,1.89822746,0.007623649,97.61465038,981,0,Joining
P1973,2025-01-07 07:38:00,Deposition,WAF98598,75.91249656,55.97346381,281.2858983,459.8900206,1817.17254,0.466475739,2.637377252,0.003884564,109.7567705,571,0,Joining
P1501,2025-01-07 07:38:00,Deposition,WAF54776,73.68786202,60.36399689,292.4170039,211.7730469,1536.425333,0.54583591,2.710963466,0.004964321,112.7040665,966,0,Joining
P1013,2025-01-07 07:38:00,Deposition,WAF25941,67.87494008,64.13782404,370.5532332,408.7788327,1408.506111,0.494965524,1.049366241,0.011419928,123.2635565,756,0,Joining
P1092,2025-01-07 07:39:00,Deposition,WAF35545,75.42252903,46.58619223,305.510369,502.4502504,1383.803286,0.494722063,1.55460247,0.013104474,134.1577283,266,0,Joining
P1783,2025-01-07 07:39:00,Lithography,WAF47202,76.05985468,45.22158213,278.6519169,546.3259139,1716.691527,0.424681265,0.714871104,0.017408711,134.9379265,264,0,Joining
P1847,2025-01-07 07:39:00,Deposition,WAF30760,75.73798784,52.86552944,305.7629128,517.5641601,1479.971869,0.538060484,0.270521034,0.009900136,128.2152115,383,0,Joining
P1938,2025-01-07 07:39:00,Lithography,WAF36627,77.63848252,67.85259809,267.3406923,541.1480736,1687.787782,0.471138822,3.608157044,0.007296137,135.8844116,911,0,Joining
P1290,2025-01-07 07:39:00,Etching,WAF79468,71.50984248,48.0656112,274.5908978,559.5855201,1715.650809,0.528564085,2.297653513,0.013427672,129.9755222,604,0,Joining
P1484,2025-01-07 07:39:00,Etching,WAF36055,78.10460778,38.18965272,350.2428362,419.4630408,1202.177321,0.560933497,1.654687904,0.011802027,103.4237114,271,0,Joining
P1633,2025-01-07 07:39:00,Deposition,WAF13567,65.26088133,51.16496696,307.7179303,507.0850169,1361.709916,0.48297302,1.669108116,0.006500207,96.16674937,588,0,Joining
P1305,2025-01-07 07:39:00,Deposition,WAF37700,68.92721679,34.73321397,378.6164294,415.9415834,1456.879085,0.545647344,2.093720624,0.016485822,96.18945849,442,0,Joining
P1272,2025-01-07 07:39:00,Deposition,WAF48568,82.55346466,47.54588517,328.693362,442.398797,1468.50295,0.576005134,0.031881846,0.002296389,130.3068378,566,1,Non-Joining
P1164,2025-01-07 07:40:00,Etching,WAF79126,67.50201952,56.57393188,209.8299774,551.1037686,1267.62929,0.470156479,2.054003364,0.014639218,109.4633276,228,0,Joining
P1659,2025-01-07 07:40:00,Etching,WAF33898,78.02266472,47.17698387,302.7613442,404.3963739,1888.722634,0.512544637,1.803673381,0.00897989,124.7685435,271,0,Joining
P1487,2025-01-07 07:40:00,Lithography,WAF24698,77.69895367,37.94641685,208.8520507,298.7037943,1936.366823,0.402509899,1.767924451,0.01382474,109.8118683,916,0,Joining
P1818,2025-01-07 07:40:00,Deposition,WAF56435,80.47968074,35.30343687,225.9017079,529.2556657,1693.191755,0.403674293,1.57528146,0.009540056,131.9115725,888,0,Joining
P1068,2025-01-07 07:40:00,Deposition,WAF44527,83.81576057,36.66919989,313.7656498,511.82856,1356.833574,0.550431601,2.764248841,0.01181655,118.9275487,418,0,Joining
P1708,2025-01-07 07:40:00,Etching,WAF19593,67.27098162,46.02200147,293.600354,616.9845917,1552.769899,0.507241569,1.717971328,0.012083373,131.4969719,199,0,Joining
P1527,2025-01-07 07:40:00,Deposition,WAF66912,70.4065282,38.68448333,334.6642925,467.7078501,1550.545872,0.488848039,1.703122867,0.018641272,134.0149893,240,1,Non-Joining
P1861,2025-01-07 07:40:00,Lithography,WAF26643,78.48740545,36.67838817,294.2269143,520.8092183,1501.036686,0.549834386,1.963550037,0.015391132,104.6469584,424,1,Non-Joining
P1712,2025-01-07 07:40:00,Etching,WAF22332,72.43362932,53.09410321,274.5562402,541.1334622,1491.270668,0.508283673,3.192029191,0.018852532,133.2530839,419,0,Joining
P1616,2025-01-07 07:40:00,Lithography,WAF13794,78.19510238,32.69687394,291.3605997,323.6012665,1862.47538,0.517616715,1.143610631,0.012049369,113.0442968,520,0,Joining
P1481,2025-01-07 07:40:00,Lithography,WAF88821,72.22139769,44.8197382,266.6314833,438.696138,1569.636555,0.46680171,2.636924819,0.007855813,117.0814587,707,0,Joining
P1596,2025-01-07 07:40:00,Lithography,WAF43738,82.25488161,50.03303357,277.1373279,699.0476082,1314.512368,0.528106208,2.501483567,0.005634154,105.4020698,577,0,Joining
P1874,2025-01-07 07:41:00,Deposition,WAF29351,73.34707331,48.89663892,324.4688098,670.5775978,1274.616327,0.555236072,0.75754118,0.005207758,136.5569689,378,1,Non-Joining
P1611,2025-01-07 07:41:00,Deposition,WAF68413,87.33294005,43.84652849,266.0281133,536.571364,1451.420656,0.418661492,1.663976406,0.012069431,124.1720679,524,0,Joining
P1877,2025-01-07 07:41:00,Etching,WAF45751,77.53191269,29.93527385,263.6698923,523.3875337,1340.936845,0.495990309,0.719397275,0.009517192,115.642979,772,1,Non-Joining
P1608,2025-01-07 07:41:00,Etching,WAF97821,70.1811948,56.82357013,340.7243997,588.5829079,1598.8708,0.439144443,1.699475932,0.004688467,123.9800193,397,0,Joining
P1831,2025-01-07 07:41:00,Deposition,WAF37188,79.36460991,45.76926247,321.684207,456.2873901,1678.222899,0.500090452,2.164448692,-0.002101489,108.6452976,318,1,Non-Joining
P1894,2025-01-07 07:41:00,Etching,WAF70359,65.10967929,54.33066686,303.7166872,427.4320389,1497.4457,0.559625232,2.637413267,0.012704304,82.87564883,835,0,Joining
P1250,2025-01-07 07:41:00,Deposition,WAF11265,67.24441471,48.76003552,244.4468461,504.3777683,1597.039637,0.505201094,0.730044024,0.006635217,120.9335954,288,1,Non-Joining
P1960,2025-01-07 07:41:00,Deposition,WAF56875,85.87977081,34.51769334,316.9776482,400.4701431,1539.909987,0.48458818,1.658456488,0.01032922,99.75985425,841,0,Joining
P1326,2025-01-07 07:41:00,Etching,WAF57457,69.59791132,45.32714399,332.5498921,500.7852476,1741.434,0.502869173,0.704653941,0.012175401,98.39307935,426,0,Joining
P1699,2025-01-07 07:42:00,Deposition,WAF87179,71.19710563,37.48529438,301.174423,395.8281775,1382.274774,0.533779239,2.754218753,0.001396983,113.9768915,303,0,Joining
P1259,2025-01-07 07:42:00,Deposition,WAF80960,77.77409357,51.36970041,218.7570229,507.3804004,1711.426348,0.479925815,1.253828941,0.014293644,103.5978379,903,1,Non-Joining
P1215,2025-01-07 07:42:00,Etching,WAF74102,73.24935914,54.86318962,334.1143674,448.5432664,1513.601339,0.556558527,3.149754314,0.018040573,113.0568903,581,0,Joining
P1317,2025-01-07 07:42:00,Deposition,WAF70117,73.28809572,37.20702502,271.2172171,543.1373775,1223.814092,0.545127386,1.638671972,0.007907202,113.3569238,525,0,Joining
P1543,2025-01-07 07:42:00,Etching,WAF17907,77.20972192,70.68779433,291.962408,530.6680412,1856.796899,0.550546564,2.063914409,0.013023744,140.4092177,357,0,Joining
P1581,2025-01-07 07:42:00,Lithography,WAF28643,82.90940562,48.33475987,331.5360423,627.8813807,1461.784815,0.516916319,3.37219743,0.009797111,135.0753318,173,0,Joining
P1105,2025-01-07 07:42:00,Etching,WAF34592,75.01981091,53.89985862,276.342686,432.1554513,1593.564649,0.504805325,0.448658522,0.009019821,114.2511954,560,0,Joining
P1058,2025-01-07 07:42:00,Deposition,WAF75036,73.57515246,41.66013734,287.3406095,431.8335518,1317.892729,0.433534468,1.773803685,0.008119838,136.3924139,854,0,Joining
P1104,2025-01-07 07:42:00,Lithography,WAF23102,77.59516371,39.13054676,248.0557409,393.015228,1475.532661,0.52100521,2.699197828,0.005066939,151.1454777,958,0,Joining
P1282,2025-01-07 07:42:00,Deposition,WAF44396,78.11070487,45.49018588,324.6019333,682.7645759,1436.70835,0.546621798,2.402298058,0.015596674,110.6427153,725,0,Joining
P1170,2025-01-07 07:43:00,Lithography,WAF39870,69.43095557,56.15478005,230.2047708,504.1972084,1379.036528,0.528981069,1.577337272,0.006380822,141.5583778,668,1,Non-Joining
P1188,2025-01-07 07:43:00,Etching,WAF68144,69.7522677,63.93696751,315.9830965,563.2756327,1760.310037,0.488482183,3.034586708,0.007894006,98.91790005,413,0,Joining
P1463,2025-01-07 07:43:00,Lithography,WAF38780,74.40542174,65.61940536,271.7972054,594.1812311,1627.407108,0.576692577,1.414592287,0.010579162,122.5118938,213,0,Joining
P1976,2025-01-07 07:43:00,Deposition,WAF50770,74.19948793,49.43397361,300.3687596,568.2530201,1585.531754,0.431211504,1.616047853,0.004411558,133.5763474,307,0,Joining
P1624,2025-01-07 07:43:00,Etching,WAF99838,76.38456598,48.96692983,385.3424791,519.062543,1444.228526,0.490901862,1.709587589,0.010330349,118.2683377,661,0,Joining
P1873,2025-01-07 07:43:00,Lithography,WAF48493,78.81255306,55.53505987,347.8627341,665.2709389,1466.083553,0.477676337,3.179702262,0.003752747,125.1539301,836,0,Joining
P1070,2025-01-07 07:44:00,Deposition,WAF16586,67.17834837,36.88378623,304.8864086,679.8618631,1663.465899,0.486888032,0.675155231,0.013975769,144.6646086,544,0,Joining
P1247,2025-01-07 07:44:00,Lithography,WAF29703,72.49306955,44.80579826,273.6569645,696.2904072,1566.742687,0.563515868,1.642399867,0.012940208,114.2895413,798,1,Non-Joining
P1761,2025-01-07 07:44:00,Deposition,WAF26756,72.79340498,62.49289356,314.5013507,492.5928931,1332.659002,0.458733975,2.100929064,0.01546554,114.503355,621,1,Non-Joining
P1498,2025-01-07 07:44:00,Lithography,WAF35390,75.7357091,41.53545183,319.8075433,544.3881389,1102.860344,0.469570261,1.677695686,0.013152003,121.6984852,517,0,Joining
P1843,2025-01-07 07:45:00,Etching,WAF32625,65.75531061,64.4273453,295.7875557,387.417271,1418.967595,0.460278313,2.338701649,0.022413081,128.7604424,884,0,Joining
P1473,2025-01-07 07:45:00,Etching,WAF89874,71.83999698,46.23533473,305.2856783,544.6727977,1481.447767,0.636535444,1.538472001,0.010556832,104.3090321,489,0,Joining
P1916,2025-01-07 07:45:00,Etching,WAF91848,72.53533509,52.2038282,309.0157221,646.9827191,1592.297087,0.61270811,2.657269201,0.010333881,107.965627,589,1,Non-Joining
P1695,2025-01-07 07:45:00,Lithography,WAF49883,79.22887532,62.75897385,329.495094,250.5534015,1629.036995,0.506663745,3.049130558,0.018061955,113.7657096,645,0,Joining
P1762,2025-01-07 07:45:00,Deposition,WAF37328,70.66292835,42.00385786,338.8528449,637.2026726,1765.011886,0.50340034,3.284303008,0.008631601,131.8022457,612,0,Joining
P1981,2025-01-07 07:46:00,Etching,WAF67948,62.41502224,49.81395294,346.61422,435.9328987,1292.937426,0.435432562,3.089859199,0.010983997,115.8715357,295,0,Joining
P1082,2025-01-07 07:46:00,Deposition,WAF10599,71.61850044,43.1998852,274.5709855,439.8428504,1660.365773,0.484600566,1.799009613,0.013969143,113.7499192,944,0,Joining
P1535,2025-01-07 07:46:00,Deposition,WAF74108,67.15301289,52.44380145,302.7755412,569.3961709,1410.88578,0.491382131,0.664357462,0.01135249,107.2768768,289,0,Joining
P1368,2025-01-07 07:46:00,Etching,WAF66195,70.48690104,42.45782044,295.8027952,610.4873146,1268.535492,0.538845802,1.713956686,0.011012566,133.4310551,840,0,Joining
P1950,2025-01-07 07:46:00,Lithography,WAF34110,73.12668845,57.48491008,353.0086467,297.9363561,958.3651928,0.514221341,2.24053338,0.007830598,105.190085,181,0,Joining
P1693,2025-01-07 07:46:00,Etching,WAF59190,77.67560504,42.10467339,363.2585995,451.611035,1416.780429,0.50542286,1.59896533,0.007836823,136.8018503,311,0,Joining
P1960,2025-01-07 07:47:00,Etching,WAF85827,82.52056419,66.0000764,312.9589721,581.6594259,1582.201681,0.599348784,3.166607402,0.017145698,129.8926122,248,0,Joining
P1111,2025-01-07 07:47:00,Etching,WAF35226,82.78328284,62.00055965,343.2568268,550.0388678,1665.289149,0.49804179,1.828938856,0.016243469,124.9438397,167,0,Joining
P1157,2025-01-07 07:47:00,Deposition,WAF65387,78.48111841,56.03165809,402.051447,616.8738771,1541.330546,0.465297942,3.219915794,0.018102889,143.6764313,899,0,Joining
P1988,2025-01-07 07:47:00,Lithography,WAF74120,75.25483859,68.55584036,291.2167117,466.9017813,1291.63949,0.440343216,1.711039852,0.01902827,95.30252468,695,0,Joining
P1211,2025-01-07 07:47:00,Deposition,WAF34844,77.12991561,28.958042,340.0501102,653.3121243,1448.71139,0.504035229,1.866129999,0.017733763,116.7942819,718,0,Joining
P1285,2025-01-07 07:47:00,Etching,WAF37394,75.17529209,29.22355218,359.3536705,413.3293514,1596.107266,0.542686388,1.580821099,0.014778582,123.0779217,798,0,Joining
P1610,2025-01-07 07:47:00,Lithography,WAF15723,79.23998767,45.12930588,271.6512286,453.9118438,1287.292371,0.482938908,2.601291162,0.010311295,122.3696502,642,1,Non-Joining
P1553,2025-01-07 07:47:00,Deposition,WAF27206,75.40297912,51.23379016,399.3292157,541.8275113,1227.178694,0.575363411,2.070629138,0.001665614,102.7054481,453,0,Joining
P1892,2025-01-07 07:48:00,Lithography,WAF48736,66.01770639,58.97697112,351.6513247,506.9226456,1367.263207,0.519729196,2.895729507,0.004013958,120.4737827,594,0,Joining
P1481,2025-01-07 07:48:00,Etching,WAF47487,78.28060228,33.59034599,362.7156916,446.1112718,1395.875831,0.542638142,2.939676727,0.004227042,91.70435463,874,1,Non-Joining
P1886,2025-01-07 07:48:00,Etching,WAF89798,79.10219072,47.35847126,373.2266396,429.0767057,1490.463134,0.485003891,2.593531356,0.008701607,133.6081841,196,0,Joining
P1397,2025-01-07 07:48:00,Deposition,WAF48210,79.66828301,31.22134394,308.5580875,543.0568135,1299.064087,0.525394631,2.409117478,0.011886062,119.7134601,215,1,Non-Joining
P1277,2025-01-07 07:48:00,Lithography,WAF59954,70.04491332,38.99377377,348.2954002,485.9181402,1487.199995,0.463842981,1.785115231,0.00979216,142.8128522,654,0,Joining
P1109,2025-01-07 07:48:00,Lithography,WAF40396,74.12235969,45.4717537,469.0307245,521.1140595,1532.172049,0.50155843,2.133870162,0.014272355,93.36865702,216,0,Joining
P1567,2025-01-07 07:48:00,Lithography,WAF22756,72.15678845,46.53348808,232.1298515,497.0791992,1470.42974,0.476418243,2.45224699,0.006429169,119.7185568,999,0,Joining
P1890,2025-01-07 07:49:00,Lithography,WAF15731,68.78733943,49.98015376,330.5985437,610.1442634,1366.409615,0.503486863,1.85712986,0.00307918,113.1611049,507,0,Joining
P1527,2025-01-07 07:49:00,Deposition,WAF61137,74.93725528,50.76832775,262.3354525,523.9364077,1634.027074,0.506465841,2.846070925,0.011969149,125.2014673,531,0,Joining
P1476,2025-01-07 07:49:00,Lithography,WAF50558,77.73884888,48.69730825,296.0149687,540.8580363,1167.356067,0.373681147,3.348358492,0.009715992,133.1268062,889,0,Joining
P1060,2025-01-07 07:49:00,Lithography,WAF31500,73.31570825,33.74317293,253.3612318,498.1411444,1611.579908,0.497263468,2.199251957,0.012159181,131.2370542,870,0,Joining
P1948,2025-01-07 07:49:00,Etching,WAF50831,75.05025786,48.1886791,331.9294501,551.6943595,1647.31473,0.462768332,0.645768206,0.008756262,132.2003565,764,0,Joining
P1679,2025-01-07 07:49:00,Lithography,WAF43117,71.31634506,52.31980329,295.7575764,357.5184398,1581.311807,0.550784293,3.301975276,0.003542597,120.733062,502,1,Non-Joining
P1589,2025-01-07 07:50:00,Deposition,WAF72759,82.09198434,48.87639647,279.1294059,393.9847552,1397.699852,0.482719334,2.095340665,0.004648334,156.2816307,644,0,Joining
P1703,2025-01-07 07:50:00,Lithography,WAF35960,72.04609711,70.77617684,366.92071,504.858192,1849.431914,0.535402473,2.885328334,0.017430855,107.3109047,592,0,Joining
P1611,2025-01-07 07:50:00,Etching,WAF94482,79.54564676,52.89276911,393.2023972,493.1624645,1688.870665,0.440094181,1.369147592,0.006998939,122.4166963,633,0,Joining
P1272,2025-01-07 07:50:00,Deposition,WAF36038,69.68514802,32.33471077,234.0515639,446.7585914,1380.262759,0.518717644,3.608073326,0.014674055,125.3966701,950,0,Joining
P1939,2025-01-07 07:50:00,Deposition,WAF67773,72.53312036,28.54863756,337.5014976,725.9787812,1352.360922,0.463883441,2.303548024,0.009972269,139.5335715,701,0,Joining
P1326,2025-01-07 07:50:00,Deposition,WAF62633,79.28206753,31.24544761,298.5314432,560.063534,1549.560337,0.536199377,1.07482719,0.017758915,100.3337466,401,0,Joining
